T1_v1_x,T1_v1_y,T1_v1_z,T1_v2_x,T1_v2_y,T1_v2_z,T1_v3_x,T1_v3_y,T1_v3_z,T1_v4_x,T1_v4_y,T1_v4_z,T2_v1_x,T2_v1_y,T2_v1_z,T2_v2_x,T2_v2_y,T2_v2_z,T2_v3_x,T2_v3_y,T2_v3_z,T2_v4_x,T2_v4_y,T2_v4_z,intersection_status
0.231878,0.936356,0.733398,0.524305,0.556636,0.0502833,0.656999,0.350436,0.127372,0.639723,0.217442,0.4836,0.494727,0.248618,0.124031,0.544424,0.165133,0.0107466,0.480009,0.0129758,0.0120376,0.0395524,0.375678,0.7166,0
0.726627,0.644928,0.4025,0.598704,0.878851,0.735987,0.0683768,0.691442,0.753531,0.27249,0.205714,0.707336,0.623529,0.397371,0.600432,0.696396,0.39571,0.776076,0.361124,0.519642,0.729135,0.888018,0.73741,0.755961,1
0.422437,0.836785,0.0455869,0.382682,0.609217,0.103823,0.809836,0.360704,0.0942727,0.414475,0.619236,0.246387,0.125775,0.216546,0.569646,0.750802,0.805693,0.884953,0.365902,0.710867,0.952549,0.383897,0.760753,0.839285,0
0.160741,0.86239,0.4318,0.599053,0.504373,0.691136,0.569563,0.519096,0.207627,0.0427653,0.895041,0.231434,0.290361,0.874263,0.745621,0.61029,0.182173,0.493589,0.725669,0.478078,0.581638,0.388234,0.815301,0.589348,1
0.472855,0.952986,0.0579634,0.993572,0.102907,0.405975,0.881413,0.0426074,0.14187,0.431801,0.978669,0.0230466,0.650142,0.5925,0.367838,0.698705,0.0477696,0.099125,0.850274,0.77346,0.507916,0.487357,0.109112,0.522517,0
0.677268,0.508815,0.693684,0.000996697,0.588497,0.0493858,0.914724,0.458433,0.696227,0.748768,0.49547,0.225827,0.704314,0.480241,0.148366,0.309425,0.962643,0.203399,0.506808,0.664647,0.41587,0.875507,0.107544,0.905151,1
0.253705,0.97516,0.771897,0.274992,0.873136,0.421384,0.0643505,0.424821,0.305389,0.0997907,0.544888,0.592486,0.39979,0.415022,0.353403,0.270432,0.534232,0.787786,0.539803,0.535957,0.348969,0.158018,0.301953,0.554303,0
0.648049,0.975854,0.236793,0.137395,0.123637,0.130378,0.464156,0.331896,0.0199273,0.237404,0.00242152,0.847079,0.58965,0.467085,0.62373,0.475415,0.170458,0.979632,0.192454,0.492347,0.119932,0.252656,0.416932,0.840195,1
0.728489,0.432341,0.0197143,0.727823,0.596049,0.365775,0.0479972,0.842617,0.135365,0.626208,0.50142,0.0422972,0.60132,0.167209,0.669592,0.734317,0.538371,0.480282,0.851482,0.249715,0.976962,0.532992,0.862952,0.397723,0
0.412656,0.520781,0.365389,0.166205,0.609392,0.80231,0.436958,0.99765,0.18203,0.490959,0.400822,0.588885,0.590421,0.777614,0.385858,0.383054,0.446619,0.62636,0.779449,0.907626,0.677735,0.939299,0.589597,0.534709,1
0.261904,0.322708,0.659182,0.390894,0.0560883,0.23674,0.141421,0.670315,0.306086,0.349877,0.528348,0.591956,0.681702,0.598957,0.834679,0.683538,0.0291957,0.0403394,0.16892,0.936832,0.0973276,0.521877,0.456922,0.807589,0
0.73839,0.61961,0.609187,0.421698,0.061461,0.640437,0.440552,0.838466,0.486596,0.828933,0.199395,0.0674014,0.553851,0.115484,0.80211,0.934357,0.102673,0.3949,0.696558,0.382556,0.99385,0.223515,0.735602,0.238057,1
0.059873,0.551689,0.960856,0.293649,0.947002,0.722991,0.515011,0.89809,0.39862,0.653959,0.173087,0.655363,0.801057,0.219959,0.226505,0.923396,0.126087,0.0704121,0.524886,0.0628723,0.0491174,0.635056,0.530113,0.558336,0
0.212339,0.0635772,0.0852965,0.273358,0.825267,0.0443425,0.344592,0.0754025,0.895044,0.853307,0.808131,0.81861,0.853496,0.841685,0.896759,0.0313219,0.593992,0.19072,0.405389,0.255957,0.804044,0.443569,0.075827,0.601437,1
0.0576143,0.668618,0.518734,0.473909,0.613402,0.589121,0.771236,0.708714,0.11057,0.25788,0.400265,0.939929,0.724676,0.321338,0.666775,0.945139,0.504137,0.610268,0.885536,0.935345,0.97666,0.175006,0.994265,0.772798,0
0.433376,0.0671064,0.814485,0.125412,0.00425013,0.568502,0.151559,0.445078,0.0138839,0.0729048,0.73049,0.886208,0.943377,0.170426,0.374197,0.0131209,0.481819,0.953536,0.63924,0.103994,0.00620571,0.632,0.307693,0.0968489,1
0.522746,0.150859,0.0613104,0.369313,0.792817,0.286585,0.344132,0.0566686,0.476151,0.243019,0.751533,0.0281228,0.590648,0.874605,0.307564,0.823562,0.116582,0.57677,0.138891,0.244681,0.882654,0.55229,0.39401,0.165796,0
0.864734,0.533266,0.626675,0.302571,0.881896,0.592212,0.518762,0.216715,0.394975,0.958284,0.982583,0.85843,0.736871,0.675255,0.770039,0.237998,0.981917,0.999658,0.947064,0.755744,0.296239,0.142071,0.296955,0.315456,1
0.625762,0.0478892,0.137124,0.37502,0.467102,0.287774,0.132835,0.499999,0.48815,0.295191,0.120229,0.640248,0.208615,0.940462,0.839106,0.436859,0.0516048,0.920863,0.0356381,0.985552,0.586307,0.0309128,0.97881,0.559709,0
0.588904,0.152146,0.961096,0.156811,0.307343,0.424809,0.0451546,0.9501,0.583165,0.0454399,0.464857,0.553858,0.355832,0.239861,0.988221,0.196157,0.867412,0.8868,0.302609,0.432329,0.215779,0.358656,0.295504,0.42748,1
0.252901,0.472791,0.601962,0.504556,0.492597,0.639738,0.459214,0.689298,0.437177,0.637104,0.493738,0.46811,0.256818,0.324127,0.639727,0.585992,0.513397,0.0388079,0.131057,0.641308,0.081572,0.087581,0.24275,0.503121,0
0.876357,0.545536,0.344622,0.00012446,0.231774,0.130562,0.495773,0.702737,0.395823,0.652327,0.695249,0.47543,0.676937,0.427675,0.965163,0.360419,0.680665,0.0141528,0.565087,0.681781,0.331662,0.276251,0.788458,0.632781,1
0.575406,0.623858,0.823514,0.572899,0.436219,0.0399648,0.271348,0.859504,0.109231,0.94648,0.688987,0.981575,0.108744,0.45807,0.557208,0.997519,0.169499,0.0474324,0.322875,0.154799,0.101496,0.19782,0.736556,0.762392,0
0.399891,0.809558,0.0911489,0.152979,0.391392,0.219356,0.300047,0.993247,0.605221,0.900356,0.0584124,0.438852,0.953718,0.655851,0.773398,0.174744,0.0240049,0.272726,0.0844143,0.299056,0.162658,0.736898,0.818956,0.195111,1
0.66306,0.404807,0.887303,0.869812,0.0509235,0.557408,0.740685,0.337887,0.635133,0.528697,0.577427,0.419274,0.106718,0.154411,0.998221,0.765346,0.144052,0.79355,0.384524,0.252917,0.253749,0.610115,0.388235,0.975167,0
0.880397,0.937119,0.476508,0.176981,0.781231,0.998637,0.622164,0.595943,0.292633,0.653978,0.317944,0.474302,0.947394,0.744483,0.466254,0.796973,0.139048,0.815107,0.285894,0.0284569,0.391987,0.899958,0.754732,0.537872,1
0.768953,0.106765,0.73434,0.864828,0.0317076,0.516147,0.401743,0.166328,0.132901,0.487252,0.937906,0.351167,0.239621,0.594428,0.22606,0.136376,0.819596,0.825958,0.119951,0.211389,0.923085,0.274433,0.317599,0.858816,0
0.996198,0.711196,0.0758382,0.323683,0.709449,0.23956,0.62105,0.340917,0.98915,0.691599,0.739045,0.997677,0.824773,0.802609,0.389508,0.324291,0.384183,0.150477,0.405976,0.0552757,0.408004,0.771766,0.169736,0.0878424,1
0.704971,0.982412,0.289941,0.689607,0.333333,0.503149,0.600796,0.970152,0.14762,0.39385,0.773332,0.321765,0.399438,0.0787108,0.757091,0.127432,0.308656,0.555306,0.455266,0.974445,0.953286,0.94184,0.265138,0.709985,0
0.0341029,0.96778,0.870162,0.418308,0.763723,0.793364,0.866327,0.0457501,0.996416,0.0280018,0.318902,0.310658,0.000498774,0.640138,0.973666,0.578892,0.465575,0.23398,0.8597,0.37456,0.0920418,0.635374,0.58398,0.627916,1
0.661027,0.963043,0.160736,0.252651,0.245795,0.285342,0.320624,0.36698,0.806744,0.32693,0.896297,0.645194,0.902774,0.554987,0.363986,0.915204,0.669059,0.153282,0.99895,0.930057,0.109467,0.245928,0.131082,0.514963,0
0.343034,0.466367,0.5193,0.444485,0.7544,0.892657,0.904236,0.756737,0.146164,0.572061,0.256224,0.255884,0.20948,0.324267,0.238553,0.798781,0.528347,0.271731,0.541311,0.0799262,0.0388389,0.829004,0.736402,0.822688,1
0.251686,0.0463467,0.544892,0.809195,0.509195,0.398775,0.941661,0.158783,0.202814,0.146032,0.37214,0.671426,0.431569,0.0881652,0.183564,0.157601,0.444587,0.0175831,0.60633,0.130785,0.122553,0.853081,0.951151,0.251693,0
0.133648,0.227195,0.929126,0.608082,0.00470294,0.317117,0.0805773,0.300791,0.896783,0.754674,0.122325,0.468928,0.370297,0.348529,0.472459,0.0780079,0.00950217,0.0362833,0.654736,0.144226,0.607208,0.59338,0.730342,0.0339363,1
0.801288,0.900131,0.371187,0.861541,0.0649106,0.797881,0.424105,0.537909,0.93317,0.819403,0.779261,0.966625,0.465632,0.807403,0.905854,0.509925,0.68188,0.249715,0.612853,0.265697,0.374259,0.442028,0.634019,0.501338,0
0.431209,0.897215,0.546425,0.988019,0.278792,0.812909,0.749718,0.799226,0.044762,0.812668,0.622628,0.93154,0.415504,0.416459,0.284887,0.7877,0.782961,0.457912,0.745029,0.511958,0.0734413,0.336488,0.366142,0.593603,1
0.7859,0.913229,0.182111,0.342422,0.932341,0.573051,0.436157,0.404015,0.221457,0.481637,0.972214,0.615734,0.428357,0.0611464,0.609274,0.226001,0.183407,0.849445,0.0810227,0.909584,0.643,0.0488416,0.380626,0.535768,0
0.690884,0.521962,0.656352,0.290197,0.492904,0.767116,0.0418292,0.347406,0.688394,0.469083,0.7494,0.750941,0.0615149,0.742647,0.321333,0.72067,0.77468,0.787561,0.427312,0.0897887,0.758527,0.679955,0.963824,0.622732,1
0.725235,0.31943,0.0552382,0.52286,0.714042,0.971517,0.440367,0.871921,0.301157,0.404157,0.992021,0.830369,0.718583,0.0536046,0.487822,0.981612,0.0555223,0.0573596,0.744746,0.114764,0.624731,0.435775,0.0180033,0.659082,0
0.161759,0.238031,0.648832,0.876122,0.703792,0.492278,0.92419,0.37949,0.041969,0.136166,0.856689,0.0962382,0.957845,0.41969,0.801882,0.18689,0.838882,0.0331563,0.776633,0.113837,0.0329892,0.0879782,0.441832,0.729663,1
0.793331,0.160049,0.996158,0.390338,0.941437,0.0625852,0.763835,0.246861,0.507962,0.0335392,0.214417,0.937706,0.286114,0.609673,0.416164,0.394624,0.192928,0.0520515,0.566691,0.258656,0.175981,0.300646,0.817441,0.220758,0
0.995403,0.979526,0.397402,0.908582,0.820468,0.403243,0.630297,0.155488,0.791465,0.15583,0.0620343,0.0215138,0.7451,0.152285,0.4738,0.84804,0.0454901,0.426738,0.887849,0.641642,0.278976,0.703196,0.755206,0.250107,1
0.152384,0.541349,0.0516848,0.191749,0.94335,0.983869,0.453764,0.448105,0.98214,0.571323,0.633632,0.676973,0.967162,0.329913,0.189657,0.507475,0.189458,0.30012,0.736004,0.267806,0.501955,0.300148,0.639695,0.138684,0
0.359107,0.365051,0.969983,0.716867,0.0603826,0.493742,0.75293,0.315734,0.188486,0.620511,0.826172,0.288901,0.887681,0.471856,0.62551,0.929807,0.314246,0.326714,0.318085,0.673653,0.0610992,0.0250418,0.178962,0.334886,1
0.516958,0.186576,0.216176,0.967953,0.956675,0.631921,0.31557,0.103242,0.181322,0.155701,0.772381,0.457534,0.321056,0.471055,0.345498,0.555978,0.482129,0.688318,0.240754,0.313809,0.473386,0.572451,0.182445,0.887097,0
0.441082,0.543854,0.731598,0.398308,0.462283,0.505932,0.321408,0.15537,0.213092,0.843231,0.32444,0.179747,0.651835,0.39645,0.0433984,0.293429,0.849374,0.913322,0.414327,0.160393,0.78503,0.628888,0.15559,0.336733,1
0.795153,0.13906,0.929535,0.425893,0.509324,0.658654,0.592638,0.660076,0.461135,0.721064,0.42418,0.52664,0.867844,0.960047,0.201138,0.907228,0.373338,0.273896,0.370901,0.122296,0.273298,0.0623141,0.809856,0.786096,0
0.498989,0.316002,0.283275,0.785278,0.100571,0.73163,0.526959,0.52438,0.465448,0.400593,0.207287,0.0553026,0.368635,0.626414,0.876221,0.304532,0.997737,0.041011,0.850647,0.183128,0.399012,0.135035,0.782394,0.129531,1
0.49267,0.974999,0.857685,0.184125,0.888803,0.485854,0.745432,0.197647,0.210716,0.440353,0.372491,0.328093,0.604003,0.733822,0.815206,0.399759,0.000294034,0.22575,0.9597,0.519743,0.45262,0.191694,0.138481,0.435825,0
0.814295,0.181716,0.869638,0.42483,0.451169,0.425807,0.796309,0.39394,0.185204,0.662821,0.552746,0.586345,0.552425,0.362783,0.519111,0.308009,0.613034,0.565798,0.730102,0.144459,0.22846,0.643037,0.291458,0.430302,1
0.580414,0.810471,0.673499,0.19971,0.277614,0.403022,0.00809748,0.444476,0.446762,0.821813,0.473379,0.754793,0.560724,0.112781,0.51279,0.775162,0.821847,0.395664,0.370321,0.69496,0.175574,0.596845,0.570894,0.346979,0
0.845514,0.059828,0.670979,0.92315,0.364281,0.41537,0.321088,0.896458,0.620371,0.921655,0.673978,0.311323,0.549887,0.226144,0.389698,0.0640152,0.258334,0.558226,0.393004,0.988689,0.563062,0.341946,0.732689,0.670016,1
0.101745,0.444218,0.260789,0.290745,0.30887,0.328953,0.421184,0.616872,0.183589,0.666997,0.042528,0.601987,0.0579223,0.202025,0.558649,0.0351722,0.546676,0.465245,0.0832663,0.687596,0.51448,0.638554,0.959214,0.123345,0
0.690695,0.634315,0.164126,0.10358,0.711057,0.952669,0.115978,0.229721,0.142076,0.77244,0.682854,0.102403,0.778801,0.860125,0.260334,0.281749,0.789772,0.739786,0.417093,0.0456223,0.540279,0.280276,0.385109,0.480946,1
0.295046,0.704689,0.617604,0.162386,0.503192,0.789366,0.48067,0.0307868,0.412252,0.918076,0.0430527,0.461107,0.376003,0.765001,0.348512,0.175654,0.354198,0.498434,0.129362,0.97466,0.884126,0.328251,0.711849,0.319409,0
0.699888,0.0393496,0.681749,0.241559,0.701922,0.299265,0.0326971,0.661256,0.254733,0.371191,0.608606,0.807992,0.550722,0.103891,0.762377,0.794924,0.257641,0.860897,0.497951,0.0981923,0.617685,0.749296,0.294064,0.664421,1
0.309868,0.512852,0.904197,0.99135,0.544395,0.814582,0.719484,0.997625,0.532937,0.0514462,0.93879,0.480569,0.161869,0.582841,0.375903,0.743959,0.128867,0.613769,0.0686315,0.246437,0.759958,0.110164,0.57078,0.944224,0
0.813485,0.244249,0.215371,0.961746,0.751611,0.599479,0.750401,0.50937,0.975955,0.244928,0.360708,0.956135,0.739207,0.24679,0.463025,0.0466152,0.443242,0.574472,0.90055,0.803168,0.202402,0.714187,0.105616,0.385172,1
0.800393,0.138088,0.247227,0.541547,0.515792,0.0643467,0.5339,0.396747,0.590048,0.58241,0.0864191,0.108337,0.421464,0.248808,0.151006,0.231025,0.993148,0.795786,0.34177,0.513962,0.532226,0.199112,0.700423,0.495315,0
0.516929,0.512274,0.438879,0.246941,0.918678,0.223597,0.0281314,0.911599,0.101854,0.652673,0.636963,0.745289,0.392359,0.0108466,0.964023,0.0660286,0.796315,0.0793189,0.802163,0.884895,0.547179,0.583009,0.421053,0.951041,1
0.193423,0.78691,0.139808,0.453294,0.435749,0.34574,0.51331,0.988568,0.274203,0.18184,0.992119,0.51159,0.638712,0.0381262,0.995279,0.529352,0.224358,0.193358,0.207241,0.583385,0.923616,0.679933,0.864605,0.18765,0
0.321354,0.947635,0.508651,0.716501,0.00663609,0.334388,0.227889,0.012377,0.276764,0.783907,0.799297,0.00772371,0.85622,0.594541,0.872796,0.132567,0.95714,0.852836,0.582774,0.990322,0.359548,0.60115,0.865701,0.169333,1
0.968446,0.160469,0.214353,0.416644,0.293331,0.25068,0.777745,0.238,0.0553921,0.989606,0.33873,0.12421,0.15111,0.631835,0.172371,0.53831,0.692221,0.775781,0.0381276,0.472746,0.0208842,0.172756,0.159053,0.571708,0
0.950606,0.618361,0.453399,0.359279,0.0091366,0.300729,0.110831,0.19604,0.925677,0.481602,0.840072,0.960119,0.793568,0.257617,0.39091,0.69627,0.299076,0.10631,0.795702,0.259692,0.700323,0.88319,0.848592,0.289113,1
0.197028,0.274857,0.700551,0.243582,0.29622,0.5037,0.791132,0.124943,0.361761,0.350585,0.250522,0.356753,0.862459,0.544525,0.115611,0.902143,0.79623,0.947235,0.32947,0.457836,0.273537,0.123355,0.293752,0.667029,0
0.464933,0.174826,0.367379,0.0364545,0.743542,0.674395,0.942588,0.236774,0.337713,0.155511,0.761611,0.90299,0.621757,0.604204,0.78525,0.953231,0.0487932,0.406236,0.900291,0.90879,0.920447,0.0862646,0.908603,0.152336,1
0.927558,0.549206,0.511449,0.535661,0.313727,0.787206,0.64839,0.883523,0.805887,0.999516,0.989468,0.51815,0.753622,0.533925,0.377726,0.555005,0.294406,0.243923,0.533495,0.214055,0.713105,0.868644,0.00980205,0.400517,0
0.256148,0.55376,0.343752,0.272511,0.439021,0.500261,0.930785,0.130469,0.520427,0.247964,0.120666,0.548122,0.414098,0.701662,0.324643,0.628219,0.128725,0.638635,0.936804,0.673959,0.688928,0.567295,0.710993,0.121601,1
0.227334,0.19814,0.766121,0.976078,0.103196,0.874253,0.382073,0.684152,0.798386,0.0435992,0.124234,0.0851486,0.922701,0.915312,0.355565,0.942258,0.881155,0.324274,0.541805,0.27034,0.586144,0.732604,0.24909,0.759479,0
0.637763,0.527234,0.255827,0.374764,0.719736,0.737834,0.156289,0.285783,0.940086,0.340036,0.29903,0.377904,0.0053504,0.139503,0.192108,0.129878,0.410496,0.213672,0.429648,0.0304978,0.416318,0.763989,0.725635,0.661398,1
0.937543,0.758387,0.14843,0.186727,0.822786,0.69894,0.883635,0.628307,0.154668,0.0167853,0.81121,0.964909,0.731063,0.792618,0.00101135,0.620574,0.122906,0.759768,0.905803,0.117521,0.819904,0.315358,0.0810942,0.331767,0
0.728347,0.0683943,0.920904,0.475056,0.686598,0.678627,0.980095,0.0631537,0.503102,0.190143,0.798986,0.0180627,0.924596,0.739887,0.667596,0.429811,0.492524,0.591616,0.734842,0.4744,0.372255,0.152281,0.624172,0.466526,1
0.300142,0.297953,0.409101,0.091418,0.994288,0.819477,0.0815642,0.0775718,0.470519,0.784705,0.918442,0.574294,0.421786,0.49507,0.393903,0.88731,0.405254,0.376117,0.337638,0.321277,0.180064,0.698307,0.936749,0.126721,0
0.360408,0.627388,0.90929,0.598772,0.178357,0.661464,0.85686,0.780742,0.377734,0.519576,0.40877,0.142499,0.0445051,0.475241,0.300864,0.929739,0.454928,0.530778,0.362661,0.470699,0.836856,0.506599,0.413441,0.794695,1
0.060801,0.499765,0.532605,0.0264117,0.107722,0.203452,0.419608,0.34097,0.0774744,0.655764,0.190428,0.858917,0.948121,0.356878,0.328101,0.330711,0.72608,0.354829,0.794812,0.999349,0.510002,0.552679,0.343866,0.658039,0
0.439934,0.119384,0.583312,0.225838,0.599967,0.354896,0.377871,0.546232,0.887578,0.673046,0.840162,0.286903,0.315461,0.360848,0.351047,0.15489,0.187511,0.224463,0.781757,0.0286295,0.932256,0.421461,0.895713,0.64854,1
0.541686,0.564055,0.678194,4.49358e-05,0.0592382,0.145324,0.168199,0.556312,0.00379275,0.76904,0.0278494,0.197853,0.679043,0.620293,0.141583,0.503751,0.729104,0.554922,0.621459,0.832453,0.993181,0.947167,0.0068648,0.473918,0
0.85436,0.706452,0.892593,0.209498,0.511233,0.394323,0.000555564,0.0444953,0.403742,0.49529,0.845043,0.791811,0.778547,0.296096,0.311755,0.334205,0.288449,0.253955,0.607509,0.719885,0.804735,0.635736,0.711898,0.521827,1
0.765989,0.99017,0.13609,0.964154,0.393066,0.280524,0.0699861,0.365706,0.733978,0.315172,0.870278,0.22661,0.546804,0.231015,0.942318,0.371125,0.531075,0.925423,0.92256,0.62049,0.942041,0.415315,0.340729,0.492164,0
0.496807,0.499177,0.687395,0.974118,0.0512554,0.884523,0.729685,0.900188,0.402359,0.147726,0.592267,0.328661,0.877868,0.746864,0.280073,0.402845,0.00603251,0.495683,0.0816532,0.829384,0.419223,0.81579,0.416364,0.555493,1
0.377017,0.178913,0.560176,0.0681521,0.495411,0.999555,0.191466,0.319953,0.207561,0.108124,0.00112543,0.467564,0.821135,0.896852,0.829676,0.302279,0.929455,0.282154,0.236482,0.623142,0.417963,0.0712058,0.576451,0.361417,0
0.805911,0.770655,0.991427,0.719416,0.574051,0.184382,0.226197,0.343326,0.940505,0.527093,0.411196,0.906784,0.229451,0.710024,0.813645,0.580748,0.953799,0.524957,0.945422,0.241502,0.941987,0.457093,0.369502,0.786954,1
0.644472,0.505191,0.657143,0.706346,0.943593,0.983893,0.607179,0.416363,0.536164,0.907309,0.208674,0.755739,0.0148738,0.431675,0.886577,0.445174,0.538677,0.229802,0.460564,0.626333,0.17124,0.671882,0.229078,0.975082,0
0.195706,0.653358,0.782089,0.119309,0.293864,0.826737,0.463104,0.514328,0.554004,0.605491,0.529934,0.143212,0.0930897,0.202403,0.906521,0.440164,0.182178,0.519725,0.228008,0.626487,0.964449,0.0582962,0.643713,0.388737,1
0.472379,0.836273,0.466964,0.822989,0.138747,0.649295,0.629865,0.224803,0.967116,0.507365,0.508266,0.409498,0.682252,0.696015,0.46064,0.168178,0.968108,0.211199,0.403128,0.0197071,0.285391,0.173346,0.982215,0.173809,0
0.0230919,0.434827,0.392383,0.662948,0.901925,0.44069,0.604134,0.658422,0.814377,0.988333,0.759024,0.153729,0.117385,0.24335,0.909926,0.605453,0.806072,0.5158,0.379683,0.773551,0.0227374,0.896104,0.663428,0.731992,1
0.292251,0.858738,0.783595,0.738383,0.536614,0.533557,0.237045,0.596727,0.886871,0.141262,0.456376,0.138198,0.174426,0.416171,0.988819,0.126303,0.606579,0.974636,0.212879,0.988623,0.888662,0.0123656,0.342744,0.339331,0
0.0891684,0.363372,0.0815324,0.914624,0.0118927,0.464734,0.585526,0.755235,0.163305,0.735877,0.29198,0.772299,0.522485,0.0923918,0.683065,0.0894337,0.939205,0.019739,0.638536,0.207206,0.822755,0.781659,0.741173,0.356805,1
0.625466,0.0567086,0.839532,0.629032,0.073483,0.903146,0.342813,0.524711,0.118559,0.26778,0.148267,0.105497,0.804039,0.696003,0.762105,0.328067,0.918896,0.532628,0.805843,0.120898,0.359664,0.583309,0.261249,0.646081,0
0.716597,0.36688,0.868185,0.0789635,0.674752,0.808834,0.407133,0.249423,0.932116,0.186366,0.460462,0.404661,0.307678,0.367856,0.505806,0.889823,0.778009,0.0477609,0.0631935,0.298293,0.0922703,0.117976,0.447298,0.544817,1
0.0411307,0.344046,0.530177,0.168632,0.248262,0.502653,0.577766,0.585579,0.895823,0.707403,0.755116,0.371606,0.455898,0.398406,0.197835,0.772601,0.0135829,0.386246,0.831558,0.517384,0.157449,0.783561,0.720034,0.352985,0
0.765894,0.490829,0.230583,0.0374763,0.698043,0.311591,0.446642,0.283498,0.320317,0.32271,0.426265,0.532181,0.731847,0.558613,0.78585,0.117419,0.466066,0.0645184,0.928594,0.401181,0.0166245,0.670019,0.986914,0.876365,1
0.383154,0.0328484,0.266573,0.0427335,0.00732605,0.39929,0.909415,0.351505,0.132915,0.330286,0.113766,0.445508,0.695103,0.539431,0.897718,0.811369,0.840688,0.79032,0.803818,0.313037,0.63434,0.0187661,0.507925,0.22494,0
0.214483,0.946102,0.284596,0.73942,0.939249,0.102074,0.111347,0.226014,0.987336,0.501714,0.670194,0.0870839,0.545213,0.0453662,0.0732603,0.030672,0.481364,0.812947,0.1369,0.191003,0.156065,0.784043,0.933235,0.321417,1
0.383156,0.569139,0.0274238,0.393688,0.205693,0.621878,0.772141,0.319591,0.992978,0.208452,0.677096,0.201387,0.850855,0.432203,0.740947,0.881897,0.664387,0.596043,0.656386,0.544299,0.481789,0.582876,0.547735,0.477394,0
0.305439,0.363037,0.0705274,0.0772952,0.702809,0.147167,0.535948,0.197051,0.770874,0.0716762,0.323814,0.682156,0.190441,0.609858,0.220703,0.450869,0.270616,0.605936,0.503408,0.287004,0.134523,0.55787,0.581894,0.0879621,1
0.912111,0.735008,0.672753,0.680015,0.39805,0.102741,0.329983,0.163268,0.877315,0.275945,0.850303,0.366078,0.681,0.367624,0.0630532,0.650326,0.316259,0.0169924,0.396967,0.400651,0.103565,0.140151,0.0698708,0.589001,0
0.205577,0.879478,0.483338,0.628757,0.230237,0.758665,0.038424,0.508799,0.827237,0.836351,0.901161,0.885988,0.76368,0.516195,0.879984,0.82037,0.128112,0.174653,0.0247266,0.415791,0.854493,0.17232,0.952114,0.862568,1
0.365388,0.212652,0.00740612,0.835055,0.664046,0.808451,0.979982,0.707821,0.102365,0.721876,0.707018,0.0758228,0.293807,0.365682,0.0796949,0.805082,0.751324,0.200188,0.237682,0.402272,0.0429993,0.199179,0.419379,0.103173,0
0.882815,0.954928,0.514383,0.910684,0.96711,0.82364,0.987218,0.612213,0.0863686,0.0834577,0.133604,0.959851,0.780605,0.377225,0.136163,0.959024,0.362735,0.207449,0.380001,0.993424,0.821317,0.610209,0.384949,0.0552712,1
0.20224,0.388658,0.651591,0.861017,0.668911,0.296515,0.583886,0.963666,0.734273,0.731819,0.87247,0.44339,0.104865,0.469858,0.0594354,0.246319,0.517401,0.27518,0.233283,0.991444,0.0113949,0.931809,0.152041,0.439708,0
0.785123,0.0974221,0.606462,0.794626,0.690688,0.653522,0.183351,0.608437,0.520645,0.93911,0.342862,0.195334,0.125974,0.0275015,0.819202,0.645368,0.604596,0.491904,0.59088,0.410407,0.0513659,0.396764,0.296895,0.814974,1
0.432833,0.606811,0.432112,0.645603,0.563283,0.440222,0.782103,0.517115,0.0168478,0.852408,0.663767,0.0236774,0.864845,0.196197,0.612985,0.531798,0.123653,0.275904,0.40098,0.120149,0.261207,0.967187,0.673285,0.693113,0
0.289538,0.266232,0.733203,0.933369,0.823533,0.35038,0.549345,0.381824,0.77371,0.729414,0.497986,0.80088,0.365392,0.12071,0.173577,0.0654397,0.409313,0.203508,0.769258,0.606718,0.843312,0.994332,0.835926,0.158903,1
0.402985,0.375112,0.280178,0.206655,0.218383,0.836484,0.3836,0.0618828,0.147232,0.211936,0.258305,0.297204,0.0533598,0.43162,0.349085,0.778574,0.163614,0.0521321,0.719237,0.400702,0.244849,0.158251,0.923789,0.293957,0
0.0573573,0.775197,0.179968,0.276766,0.300864,0.969438,0.330305,0.537159,0.778081,0.599546,0.189446,0.383583,0.478473,0.156154,0.342824,0.678897,0.716708,0.20514,0.285755,0.611094,0.847247,0.727165,0.0577922,0.436742,1
0.390545,0.947802,0.708177,0.913491,0.200931,0.881527,0.168534,0.924163,0.578822,0.620106,0.282036,0.411819,0.408741,0.384994,0.112127,0.814466,0.275155,0.149824,0.324053,0.621438,0.408015,0.425321,0.557954,0.307319,0
0.0788067,0.725513,0.0106709,0.624016,0.592138,0.97391,0.203977,0.167777,0.906492,0.598232,0.0749497,0.606096,0.132624,0.705204,0.0929976,0.528277,0.903275,0.270176,0.0181738,0.515278,0.103105,0.169916,0.738184,0.479853,1
0.178407,0.534247,0.818875,0.455596,0.213208,0.899711,0.57746,0.990025,0.928411,0.0756521,0.632466,0.877155,0.515857,0.242814,0.633237,0.732216,0.80754,0.31243,0.749086,0.526266,0.265051,0.898951,0.169022,0.650836,0
0.483192,0.328021,0.860489,0.437815,0.861995,0.113023,0.169588,0.650175,0.0824631,0.619922,0.868068,0.290216,0.037446,0.1583,0.720058,0.46612,0.375938,0.220776,0.890569,0.277113,0.588647,0.013182,0.736538,0.120689,1
0.303239,0.0849108,0.466565,0.495919,0.677065,0.438989,0.807015,0.483301,0.641368,0.662998,0.411719,0.436178,0.971409,0.713815,0.136223,0.558273,0.900151,0.19556,0.844788,0.326788,0.673355,0.741245,0.947856,0.642662,0
