T1_v1_x,T1_v1_y,T1_v1_z,T1_v2_x,T1_v2_y,T1_v2_z,T1_v3_x,T1_v3_y,T1_v3_z,T1_v4_x,T1_v4_y,T1_v4_z,T2_v1_x,T2_v1_y,T2_v1_z,T2_v2_x,T2_v2_y,T2_v2_z,T2_v3_x,T2_v3_y,T2_v3_z,T2_v4_x,T2_v4_y,T2_v4_z,intersection_status
0.632622,0.629173,0.046305,0.538834,0.983687,0.550671,0.822811,0.794177,0.720569,0.115260,0.943966,0.483295,0.149728,0.082072,0.911110,0.043139,0.006865,0.427074,0.632485,0.108921,0.222716,0.836947,0.264566,0.346284,0
0.699100,0.503559,0.974485,0.068200,0.120909,0.690171,0.603481,0.768299,0.856068,0.539205,0.327388,0.093320,0.301114,0.633751,0.015058,0.794699,0.069207,0.908293,0.260007,0.035236,0.659696,0.328357,0.825739,0.101939,1
0.314455,0.627037,0.324476,0.758232,0.970144,0.440817,0.109588,0.654441,0.007234,0.547298,0.919325,0.639723,0.332077,0.950556,0.882052,0.982894,0.832826,0.227890,0.087778,0.789505,0.935858,0.665478,0.141211,0.112800,0
0.299360,0.460368,0.855416,0.551366,0.566453,0.428010,0.705198,0.333685,0.612002,0.257310,0.562603,0.276515,0.994752,0.011499,0.693534,0.042464,0.104902,0.936236,0.716222,0.910824,0.027789,0.562827,0.061844,0.241496,1
0.443452,0.893730,0.677955,0.959597,0.981868,0.142398,0.160522,0.550972,0.652281,0.035728,0.964556,0.147640,0.075928,0.243988,0.741688,0.536293,0.853552,0.702023,0.491172,0.159788,0.087223,0.752116,0.035087,0.046672,0
0.710454,0.451344,0.175736,0.820702,0.237364,0.526064,0.741086,0.562879,0.962408,0.257954,0.940582,0.952599,0.684003,0.687354,0.047747,0.260117,0.111330,0.511504,0.296862,0.935727,0.181897,0.731439,0.068978,0.606245,1
0.950336,0.300702,0.415568,0.164295,0.766353,0.554041,0.212296,0.774950,0.642929,0.682046,0.920590,0.679705,0.770004,0.744428,0.795040,0.395121,0.712637,0.666853,0.583060,0.454563,0.852813,0.478920,0.061242,0.881797,0
0.517253,0.131448,0.376126,0.248013,0.206376,0.634601,0.053764,0.981333,0.022860,0.993115,0.516703,0.652630,0.685095,0.533203,0.452984,0.326265,0.042899,0.152255,0.287784,0.868736,0.447289,0.914822,0.823012,0.310520,1
0.507011,0.110541,0.019016,0.116945,0.835587,0.537369,0.437777,0.242682,0.100895,0.379380,0.975883,0.198063,0.816604,0.176442,0.949316,0.839448,0.343858,0.446015,0.704789,0.477355,0.442622,0.759158,0.526319,0.372611,0
0.970371,0.831257,0.798123,0.214130,0.013232,0.160841,0.764207,0.438916,0.062168,0.136029,0.899081,0.528543,0.178190,0.940588,0.150886,0.470674,0.973859,0.245960,0.162303,0.570155,0.736833,0.991007,0.180983,0.221180,1
0.438328,0.060707,0.713576,0.915338,0.151703,0.441682,0.759827,0.373728,0.508541,0.905792,0.010953,0.033523,0.501086,0.505883,0.047500,0.117961,0.388912,0.217404,0.906027,0.953654,0.354621,0.549237,0.339795,0.043696,0
0.663473,0.434742,0.956342,0.347585,0.583084,0.891292,0.806599,0.868942,0.390663,0.655888,0.535154,0.092802,0.541917,0.305375,0.016007,0.635649,0.349433,0.810151,0.314757,0.892436,0.677941,0.731291,0.565118,0.019656,1
0.465489,0.015882,0.927997,0.371246,0.999281,0.426903,0.385424,0.759141,0.137803,0.519995,0.696815,0.163915,0.915392,0.276055,0.954470,0.293122,0.547558,0.827076,0.955677,0.290881,0.685750,0.215120,0.523730,0.914474,0
0.924817,0.958284,0.873561,0.067208,0.549823,0.537108,0.941038,0.517319,0.281509,0.639331,0.701503,0.360848,0.710613,0.569960,0.383677,0.222911,0.717027,0.456695,0.882719,0.841476,0.982662,0.270752,0.974853,0.873594,1
0.436723,0.006133,0.726743,0.550318,0.481799,0.167949,0.141063,0.771023,0.305843,0.921509,0.279461,0.277184,0.451663,0.856558,0.316918,0.361361,0.730314,0.618363,0.879127,0.119377,0.985393,0.984140,0.598342,0.698476,0
0.827744,0.593619,0.803420,0.496660,0.307210,0.271484,0.116124,0.049417,0.498966,0.003061,0.262211,0.936499,0.278160,0.158535,0.951795,0.948254,0.306187,0.713938,0.325868,0.644323,0.732616,0.151489,0.424585,0.956307,1
0.111834,0.706780,0.441321,0.853942,0.729876,0.304588,0.238581,0.431031,0.625632,0.135446,0.955106,0.323828,0.987934,0.672560,0.451761,0.859978,0.738912,0.604048,0.726438,0.286720,0.912796,0.452804,0.315361,0.707027,0
0.612301,0.822495,0.520384,0.404138,0.591419,0.193636,0.130534,0.329034,0.859370,0.901541,0.103041,0.010370,0.626458,0.464750,0.536884,0.699119,0.685382,0.357808,0.703788,0.435401,0.223255,0.898744,0.031253,0.005846,1
0.638169,0.365067,0.784094,0.607372,0.252982,0.181497,0.930166,0.936795,0.707244,0.910135,0.858029,0.452548,0.110573,0.394370,0.435628,0.600537,0.867615,0.290061,0.446551,0.834386,0.062041,0.092684,0.941521,0.592775,0
0.173092,0.114143,0.686047,0.900824,0.568410,0.618666,0.788222,0.017416,0.896937,0.450304,0.118602,0.878371,0.938523,0.263098,0.990248,0.873178,0.823871,0.614359,0.399080,0.090943,0.635845,0.647268,0.800549,0.318769,1
0.011413,0.143742,0.064081,0.443847,0.244330,0.258954,0.589721,0.546303,0.045345,0.797380,0.801503,0.510916,0.764321,0.212073,0.934939,0.123480,0.226268,0.227245,0.629759,0.246313,0.801092,0.918880,0.236082,0.988076,0
0.252279,0.367620,0.070302,0.878627,0.332128,0.136884,0.320589,0.923384,0.979117,0.378910,0.819732,0.269163,0.367189,0.349848,0.897079,0.387570,0.676512,0.497993,0.109632,0.617725,0.404407,0.521757,0.423323,0.594212,1
0.256260,0.946794,0.061516,0.786915,0.806619,0.782643,0.261426,0.386230,0.863929,0.420267,0.421804,0.437373,0.277013,0.195987,0.682512,0.968549,0.617156,0.145376,0.185692,0.170889,0.969560,0.243311,0.008372,0.692617,0
0.151778,0.873039,0.559493,0.006997,0.916367,0.353748,0.036149,0.893913,0.833763,0.296762,0.267252,0.940225,0.987052,0.460946,0.340707,0.637207,0.578260,0.791420,0.024560,0.733096,0.797012,0.808790,0.505892,0.911841,1
0.402025,0.392613,0.217533,0.347226,0.555727,0.216010,0.107693,0.323633,0.881661,0.338130,0.473764,0.417750,0.508165,0.995355,0.525669,0.560876,0.080418,0.125011,0.814857,0.691624,0.886051,0.598545,0.880323,0.166657,0
0.015697,0.249401,0.583214,0.802784,0.903579,0.974898,0.343538,0.323868,0.835624,0.616046,0.420349,0.734652,0.678840,0.541583,0.969240,0.678724,0.942471,0.942111,0.861143,0.914288,0.110890,0.539703,0.788278,0.242168,1
0.875934,0.088539,0.505331,0.804986,0.589819,0.755700,0.358716,0.536512,0.451774,0.087109,0.739202,0.437943,0.757081,0.373504,0.842120,0.420178,0.057471,0.507271,0.276249,0.476320,0.882351,0.717765,0.273270,0.575809,0
0.743564,0.237618,0.407335,0.087220,0.883676,0.734064,0.630269,0.439243,0.667041,0.683203,0.918175,0.724579,0.226831,0.702932,0.136481,0.938309,0.846358,0.645566,0.027377,0.789982,0.710852,0.678938,0.212716,0.969342,1
0.216378,0.992847,0.324435,0.700600,0.011444,0.689949,0.260452,0.574633,0.336411,0.403090,0.582718,0.760891,0.212127,0.959967,0.218852,0.856632,0.521605,0.898135,0.553257,0.639533,0.094480,0.483979,0.518380,0.246228,0
0.528466,0.578730,0.363756,0.479844,0.668878,0.732253,0.285804,0.318025,0.801049,0.592923,0.496661,0.527366,0.242281,0.317063,0.163306,0.344511,0.104042,0.641162,0.639410,0.151034,0.501101,0.844552,0.863054,0.468941,1
0.266320,0.365272,0.524439,0.102279,0.226784,0.266646,0.251295,0.219998,0.805375,0.087680,0.641284,0.731545,0.090491,0.640033,0.942823,0.862297,0.317350,0.604501,0.924006,0.310077,0.262985,0.366516,0.855110,0.540125,0
0.851438,0.613899,0.097827,0.239822,0.995108,0.648075,0.038273,0.087022,0.709626,0.718059,0.741353,0.911472,0.239423,0.725480,0.356277,0.179852,0.116425,0.746380,0.453826,0.238558,0.783741,0.336656,0.610099,0.634268,1
0.159723,0.021878,0.499929,0.493318,0.767890,0.177007,0.746992,0.666599,0.283674,0.363002,0.208692,0.008220,0.989751,0.737126,0.372645,0.186385,0.047216,0.972049,0.468485,0.845290,0.840497,0.706908,0.237326,0.633833,0
0.012121,0.369118,0.203542,0.244654,0.158487,0.124249,0.721321,0.067773,0.733752,0.532761,0.697594,0.220097,0.004046,0.153329,0.379446,0.409333,0.949433,0.648430,0.927616,0.594315,0.328661,0.232391,0.790316,0.242307,1
0.864651,0.797858,0.482839,0.278055,0.526175,0.920495,0.016032,0.318465,0.862239,0.740630,0.623715,0.156254,0.044187,0.699258,0.188384,0.032748,0.637340,0.159659,0.327688,0.910860,0.411347,0.122542,0.055225,0.766328,0
0.507619,0.659650,0.198515,0.624034,0.613711,0.483281,0.235464,0.628678,0.599799,0.627607,0.050340,0.539000,0.001490,0.937556,0.420263,0.360008,0.804856,0.614370,0.406047,0.352800,0.881316,0.363207,0.516847,0.458635,1
0.093113,0.552639,0.581220,0.168985,0.314554,0.355853,0.245527,0.833755,0.150417,0.607244,0.987362,0.205584,0.575394,0.253641,0.817409,0.928578,0.052659,0.709975,0.409597,0.043768,0.416411,0.251095,0.349300,0.077678,0
0.189341,0.344418,0.015713,0.159542,0.333444,0.814699,0.451253,0.959969,0.249474,0.148341,0.442250,0.220332,0.209949,0.509237,0.106397,0.737037,0.162146,0.023236,0.109074,0.945670,0.815698,0.169132,0.409009,0.612110,1
0.244493,0.218933,0.250710,0.554850,0.510708,0.330467,0.204313,0.096672,0.451391,0.295802,0.020932,0.954282,0.162463,0.977052,0.182282,0.229747,0.544024,0.957835,0.426490,0.853429,0.723008,0.947877,0.517756,0.359141,0
0.198615,0.497016,0.776542,0.940580,0.132199,0.803443,0.720489,0.864428,0.561933,0.992673,0.796232,0.098341,0.214375,0.554950,0.961259,0.378235,0.526801,0.469099,0.546076,0.393628,0.017959,0.422993,0.773981,0.645378,1
0.448201,0.392904,0.576348,0.697016,0.267330,0.840954,0.004566,0.228990,0.137459,0.602003,0.221442,0.039793,0.452552,0.808060,0.543555,0.729987,0.301230,0.171677,0.893892,0.328776,0.117652,0.747386,0.340507,0.356087,0
0.276723,0.124261,0.870914,0.536591,0.227001,0.517337,0.209621,0.208814,0.478835,0.230281,0.441807,0.804039,0.278608,0.574501,0.175867,0.995113,0.212705,0.079316,0.048452,0.208220,0.923108,0.445123,0.775221,0.452806,1
0.971766,0.361430,0.296912,0.736171,0.070477,0.921773,0.122370,0.397667,0.069736,0.758768,0.877280,0.309159,0.462268,0.238767,0.619468,0.157649,0.659037,0.593930,0.359568,0.645130,0.906923,0.930105,0.750788,0.930302,0
0.673544,0.785094,0.295360,0.595447,0.376678,0.680156,0.010678,0.776178,0.000121,0.717407,0.048114,0.346948,0.946792,0.239970,0.645978,0.544042,0.231271,0.356003,0.299405,0.541469,0.121333,0.401094,0.559152,0.012937,1
0.754228,0.376152,0.811474,0.395297,0.502718,0.024135,0.584020,0.933199,0.509367,0.626748,0.111507,0.143529,0.850861,0.548697,0.812756,0.850222,0.080653,0.918274,0.060481,0.679167,0.609001,0.332881,0.299709,0.968956,0
0.726311,0.615155,0.171800,0.270996,0.882453,0.714845,0.892306,0.491494,0.301323,0.156261,0.666785,0.689495,0.082092,0.332270,0.201415,0.170231,0.789084,0.784343,0.024292,0.087656,0.849639,0.927859,0.168640,0.908424,1
0.930563,0.620119,0.060561,0.197362,0.996482,0.510315,0.587740,0.588049,0.572078,0.729994,0.915540,0.984310,0.133940,0.924711,0.690218,0.078391,0.810205,0.124889,0.819353,0.279634,0.033882,0.001111,0.142975,0.012897,0
0.976698,0.862565,0.855803,0.811688,0.172208,0.122334,0.582393,0.655936,0.104197,0.105233,0.333140,0.838577,0.100352,0.978165,0.192224,0.352498,0.731216,0.225464,0.337769,0.035832,0.615057,0.915001,0.733947,0.316310,1
0.084252,0.674608,0.740648,0.015409,0.537477,0.841877,0.328769,0.513626,0.511839,0.185575,0.971700,0.218542,0.698578,0.256697,0.217393,0.103731,0.081488,0.545730,0.673846,0.123750,0.680311,0.778504,0.972198,0.879448,0
0.140119,0.075346,0.874117,0.662946,0.167704,0.431871,0.768947,0.916678,0.574634,0.611614,0.501201,0.953118,0.972605,0.253380,0.697690,0.116888,0.903044,0.880581,0.925627,0.464860,0.807863,0.849858,0.648134,0.856985,1
0.966152,0.839018,0.982681,0.033197,0.551974,0.699939,0.282129,0.570434,0.796726,0.793982,0.009346,0.417180,0.866775,0.891949,0.867237,0.167738,0.259703,0.417402,0.669687,0.119557,0.062983,0.003862,0.629116,0.037395,0
0.316490,0.339383,0.760531,0.487860,0.445718,0.713388,0.435464,0.308986,0.344914,0.593246,0.968335,0.087122,0.500116,0.461653,0.284039,0.926699,0.662751,0.141713,0.483089,0.574480,0.755747,0.512844,0.701191,0.741496,1
0.065779,0.469767,0.303390,0.863351,0.072601,0.118259,0.731083,0.383933,0.403920,0.564875,0.074699,0.824621,0.806104,0.435317,0.491853,0.997381,0.757812,0.036826,0.680460,0.550853,0.588770,0.077879,0.684694,0.858858,0
0.220646,0.864106,0.168664,0.738943,0.730360,0.994278,0.585606,0.088432,0.295993,0.179948,0.553530,0.779257,0.685540,0.198003,0.018674,0.962636,0.118266,0.029055,0.001499,0.367754,0.912050,0.511522,0.072496,0.130630,1
0.512314,0.980209,0.263679,0.237346,0.913216,0.200055,0.189172,0.230625,0.581490,0.845609,0.296900,0.820532,0.733867,0.189158,0.410276,0.902317,0.566226,0.117426,0.774310,0.083979,0.420457,0.489766,0.274857,0.417361,0
0.204371,0.074290,0.584403,0.024904,0.354675,0.877737,0.689105,0.287387,0.716988,0.463837,0.917713,0.077693,0.252021,0.411965,0.794524,0.081036,0.667546,0.150140,0.706512,0.475479,0.141325,0.454106,0.080336,0.928570,1
0.726148,0.340604,0.970122,0.845029,0.815480,0.504524,0.264203,0.253538,0.963570,0.915892,0.121546,0.402559,0.179433,0.466423,0.380240,0.628870,0.597757,0.352301,0.065510,0.029166,0.734970,0.119089,0.428358,0.894021,0
0.659376,0.891770,0.633157,0.805994,0.911199,0.736643,0.137117,0.706556,0.978478,0.937850,0.505177,0.054733,0.240612,0.215927,0.426886,0.508107,0.142227,0.588918,0.880213,0.644321,0.331921,0.261940,0.709957,0.846870,1
0.078719,0.379415,0.896372,0.923650,0.415880,0.059148,0.300870,0.065766,0.554283,0.163549,0.439089,0.017514,0.571373,0.349050,0.722518,0.833461,0.639412,0.660924,0.527677,0.881104,0.047004,0.101324,0.436649,0.672156,0
0.478848,0.749713,0.885443,0.744245,0.207025,0.186519,0.617563,0.294367,0.833818,0.272800,0.354498,0.319031,0.965098,0.598873,0.061890,0.092611,0.540602,0.030835,0.444881,0.110282,0.984587,0.424771,0.493387,0.894909,1
0.544481,0.349104,0.665215,0.228597,0.810985,0.023295,0.701504,0.186645,0.245380,0.599561,0.255740,0.009092,0.204255,0.124500,0.230248,0.173779,0.246223,0.485439,0.227117,0.445841,0.743024,0.040742,0.248933,0.911212,0
0.077686,0.576432,0.534190,0.373275,0.090024,0.548448,0.629061,0.147925,0.284904,0.038914,0.818331,0.456480,0.527440,0.457559,0.341151,0.839971,0.153235,0.190277,0.270157,0.432181,0.278073,0.273595,0.044089,0.490398,1
0.523083,0.847257,0.813812,0.328352,0.816695,0.901225,0.529641,0.089470,0.597854,0.435193,0.994695,0.582777,0.845696,0.038406,0.506036,0.449017,0.384478,0.478495,0.664405,0.079501,0.860099,0.766635,0.057083,0.151541,0
0.422539,0.402160,0.799849,0.127022,0.259256,0.855519,0.997059,0.167689,0.755900,0.539999,0.567871,0.313169,0.776003,0.468831,0.256664,0.434979,0.679812,0.867298,0.052433,0.989042,0.588785,0.284413,0.381601,0.336152,1
0.656840,0.253968,0.898268,0.857973,0.858235,0.521730,0.202911,0.067304,0.936563,0.968815,0.493123,0.775387,0.586918,0.008574,0.746949,0.343939,0.836837,0.756349,0.210100,0.401558,0.639435,0.212368,0.492954,0.757363,0
0.348502,0.054670,0.662268,0.791642,0.479791,0.111701,0.157435,0.364324,0.710810,0.826242,0.883649,0.355994,0.683937,0.890197,0.287139,0.769574,0.871393,0.032975,0.843830,0.878683,0.567576,0.697476,0.076173,0.044048,1
0.829499,0.628095,0.169904,0.216357,0.200616,0.361453,0.769250,0.370837,0.746569,0.953417,0.409342,0.162016,0.859754,0.527353,0.750916,0.379718,0.445691,0.444663,0.927780,0.842096,0.159158,0.775435,0.433082,0.632708,0
0.968036,0.974195,0.918319,0.651694,0.543835,0.105628,0.201537,0.051580,0.977223,0.585732,0.002072,0.011331,0.070173,0.800631,0.462923,0.715899,0.511475,0.354093,0.412809,0.513903,0.662745,0.494473,0.723206,0.512390,1
0.296909,0.354627,0.586811,0.402347,0.285046,0.579233,0.279269,0.987138,0.030908,0.241521,0.052525,0.682117,0.031262,0.396859,0.473364,0.468929,0.686164,0.368707,0.382709,0.302466,0.803411,0.800695,0.968951,0.489974,0
0.808795,0.477972,0.371240,0.876668,0.676678,0.965306,0.046491,0.894583,0.988070,0.725867,0.527365,0.353661,0.275472,0.773349,0.489041,0.796792,0.160597,0.224403,0.442130,0.902279,0.483731,0.714715,0.230050,0.724781,1
0.305834,0.759967,0.810457,0.994923,0.885436,0.910266,0.394190,0.604748,0.676055,0.897704,0.681374,0.292409,0.299280,0.469982,0.785468,0.082838,0.158223,0.210580,0.931444,0.218726,0.695605,0.352434,0.114380,0.610450,0
0.044196,0.245406,0.016589,0.379106,0.004833,0.451410,0.981044,0.322005,0.908474,0.166505,0.551866,0.460682,0.026442,0.004888,0.032711,0.261112,0.553670,0.185063,0.674308,0.399295,0.585619,0.596295,0.116784,0.665673,1
0.988515,0.809450,0.105389,0.420082,0.188025,0.749630,0.934620,0.914441,0.002627,0.840483,0.611385,0.360431,0.069458,0.037071,0.058946,0.229641,0.762651,0.313949,0.396818,0.407532,0.913117,0.099109,0.155247,0.282075,0
0.995954,0.527227,0.334334,0.012651,0.664466,0.614973,0.256272,0.303088,0.750912,0.877739,0.833783,0.280364,0.812101,0.055031,0.978867,0.172072,0.426958,0.487964,0.583925,0.573391,0.222811,0.997061,0.643594,0.218657,1
0.752856,0.495108,0.362106,0.422289,0.119966,0.894731,0.360162,0.155533,0.658331,0.443080,0.600417,0.084151,0.076593,0.449313,0.275489,0.640810,0.531982,0.430255,0.421247,0.255592,0.958004,0.154618,0.346226,0.458137,0
0.187544,0.538552,0.410822,0.512681,0.593521,0.160312,0.193881,0.198243,0.970902,0.597702,0.486233,0.024127,0.582874,0.330239,0.828237,0.627381,0.831843,0.523141,0.829604,0.963869,0.050026,0.260065,0.283493,0.636133,1
0.857441,0.306770,0.012488,0.835418,0.345685,0.062489,0.501674,0.776283,0.717985,0.236923,0.114231,0.612613,0.669481,0.928487,0.119062,0.914008,0.711806,0.077169,0.849953,0.200130,0.333760,0.829489,0.164006,0.454356,0
0.542061,0.985488,0.502226,0.862951,0.364462,0.833867,0.036796,0.374339,0.085920,0.269383,0.949755,0.350078,0.305036,0.926576,0.957162,0.533562,0.434570,0.294898,0.077567,0.133689,0.277760,0.033349,0.960850,0.659872,1
0.926464,0.532676,0.466286,0.223149,0.195385,0.090883,0.024133,0.543862,0.012309,0.049987,0.322365,0.379521,0.632111,0.222941,0.459780,0.469152,0.592803,0.697810,0.235628,0.606167,0.860954,0.623099,0.181627,0.652439,0
0.263014,0.288023,0.152877,0.321681,0.725754,0.852368,0.288610,0.348378,0.975901,0.543112,0.331295,0.255585,0.614696,0.313081,0.193427,0.705145,0.091540,0.597827,0.215966,0.299614,0.271957,0.360633,0.342215,0.477021,1
0.205766,0.492289,0.014582,0.815359,0.226808,0.123939,0.958298,0.210517,0.222832,0.508698,0.138346,0.411946,0.487285,0.877125,0.300626,0.664500,0.542184,0.707360,0.425295,0.912898,0.046138,0.806798,0.691035,0.892727,0
0.751886,0.187767,0.963927,0.998749,0.872733,0.960824,0.106930,0.298242,0.217596,0.696282,0.229446,0.116915,0.974268,0.160961,0.533315,0.793472,0.857859,0.488601,0.936385,0.887294,0.809625,0.357963,0.582407,0.071146,1
0.609690,0.754307,0.482232,0.464792,0.750217,0.203009,0.322327,0.411312,0.063694,0.766740,0.259448,0.889451,0.790230,0.571468,0.772400,0.444299,0.639645,0.606003,0.231407,0.834721,0.615929,0.162673,0.281421,0.497451,0
0.846213,0.643734,0.817213,0.450586,0.832140,0.843353,0.795256,0.767732,0.622708,0.975326,0.311013,0.190581,0.613767,0.102536,0.841441,0.582807,0.496002,0.638646,0.773329,0.610423,0.301180,0.842210,0.911002,0.439960,1
0.512935,0.520328,0.750653,0.291148,0.878871,0.180267,0.881526,0.202852,0.889792,0.436595,0.436849,0.909184,0.090719,0.024551,0.580839,0.087796,0.609764,0.064951,0.850378,0.052366,0.439708,0.959538,0.948014,0.378601,0
0.758445,0.631956,0.684501,0.329130,0.160052,0.269654,0.866303,0.490919,0.009298,0.397701,0.707698,0.640041,0.225376,0.354387,0.249168,0.626957,0.662328,0.350345,0.526669,0.035625,0.916071,0.290253,0.743965,0.344988,1
0.149131,0.384935,0.226927,0.222629,0.197529,0.450742,0.399550,0.646985,0.388868,0.304572,0.722082,0.603871,0.751309,0.141911,0.418441,0.780601,0.490056,0.510279,0.729816,0.710475,0.127293,0.942752,0.341716,0.253417,0
0.684702,0.430500,0.910701,0.765163,0.892105,0.327140,0.273602,0.265451,0.054113,0.582000,0.855453,0.901430,0.837547,0.188127,0.042772,0.880129,0.559863,0.650967,0.286849,0.255774,0.282520,0.085521,0.518622,0.774456,1
0.722882,0.649294,0.430491,0.977838,0.431271,0.111728,0.381502,0.399803,0.875899,0.004969,0.376821,0.939383,0.178556,0.311564,0.171182,0.106395,0.419032,0.555352,0.816142,0.342430,0.629382,0.694599,0.099736,0.599582,0
0.350011,0.701842,0.758636,0.417152,0.939027,0.248246,0.240038,0.192468,0.785548,0.456319,0.400559,0.387313,0.026777,0.539237,0.467774,0.326761,0.486830,0.553425,0.520643,0.674759,0.479304,0.747655,0.337784,0.424630,1
0.994767,0.033019,0.487829,0.029774,0.029875,0.813790,0.155913,0.123947,0.757943,0.558482,0.051286,0.536812,0.193234,0.940096,0.976506,0.823216,0.936658,0.129809,0.638094,0.362262,0.275282,0.703923,0.963717,0.637516,0
0.163306,0.970775,0.439300,0.577114,0.674276,0.174390,0.907637,0.291779,0.740794,0.420132,0.508218,0.893244,0.195587,0.350315,0.816066,0.419608,0.799973,0.992953,0.330683,0.583564,0.252090,0.089366,0.681701,0.736394,1
0.113464,0.453149,0.766216,0.124120,0.008047,0.399493,0.145490,0.862653,0.893651,0.250775,0.935313,0.867242,0.266693,0.552163,0.093155,0.211029,0.666639,0.791884,0.992043,0.125284,0.641090,0.689890,0.672102,0.985599,0
0.526452,0.024271,0.262841,0.127465,0.618679,0.238389,0.000099,0.503082,0.945056,0.897869,0.639211,0.908794,0.308855,0.332970,0.149245,0.487229,0.236618,0.349358,0.511490,0.226204,0.101392,0.762766,0.528794,0.351922,1
0.978518,0.207620,0.461464,0.539416,0.683247,0.386529,0.361697,0.259038,0.176997,0.820003,0.393562,0.942642,0.862269,0.580239,0.552249,0.913852,0.731903,0.258923,0.777516,0.688174,0.428548,0.039405,0.876022,0.643814,0
0.862069,0.671955,0.608438,0.443401,0.358225,0.256647,0.860063,0.712925,0.753012,0.709376,0.180259,0.289913,0.984026,0.125645,0.263145,0.448696,0.847940,0.514964,0.448841,0.249107,0.232921,0.810588,0.807935,0.067310,1
0.185594,0.457474,0.831721,0.681143,0.216443,0.502422,0.396069,0.302342,0.469400,0.672410,0.117660,0.895762,0.812650,0.987150,0.063673,0.871625,0.456228,0.823173,0.042883,0.878561,0.795711,0.393544,0.866552,0.431203,0
0.665701,0.272010,0.933784,0.103079,0.409047,0.528078,0.759594,0.984144,0.743692,0.037494,0.901190,0.710499,0.848901,0.504715,0.143854,0.133785,0.990834,0.128931,0.580513,0.728477,0.958576,0.853689,0.553687,0.671884,1
0.944521,0.301655,0.139015,0.428287,0.703405,0.645275,0.277427,0.612830,0.422797,0.466119,0.539401,0.702290,0.760954,0.295313,0.042263,0.386642,0.151160,0.445099,0.896395,0.031216,0.706454,0.114604,0.431517,0.816316,0
0.222922,0.686473,0.977328,0.674228,0.839708,0.144195,0.779004,0.699740,0.915136,0.074284,0.268245,0.316025,0.456449,0.723120,0.911967,0.381099,0.837076,0.963098,0.371840,0.686986,0.218276,0.033080,0.431569,0.145830,1
0.537762,0.036710,0.476558,0.961194,0.710071,0.235273,0.792784,0.496307,0.790864,0.416181,0.967546,0.971211,0.266519,0.997007,0.046352,0.574213,0.336750,0.039643,0.709291,0.715999,0.476815,0.808723,0.432477,0.235827,0
0.166840,0.697191,0.616115,0.774283,0.033522,0.539262,0.783126,0.762567,0.856670,0.923656,0.188666,0.863641,0.961689,0.197800,0.019427,0.059923,0.215648,0.476237,0.795400,0.670349,0.951469,0.896464,0.249693,0.979621,1
0.372999,0.481017,0.314158,0.059000,0.245523,0.158573,0.228268,0.042256,0.632968,0.856910,0.566215,0.099978,0.417800,0.783958,0.222691,0.551592,0.090111,0.872976,0.800937,0.826682,0.392109,0.999263,0.679462,0.145612,0
0.914079,0.564266,0.974969,0.454318,0.659848,0.730357,0.793977,0.055361,0.999185,0.362519,0.495677,0.540280,0.514287,0.444469,0.844854,0.870460,0.817857,0.874187,0.548106,0.726593,0.494489,0.538170,0.667475,0.173840,1
0.164095,0.704080,0.090117,0.957890,0.275158,0.411357,0.419958,0.651909,0.336309,0.711838,0.005972,0.180852,0.716067,0.501533,0.687957,0.021883,0.852805,0.854892,0.300847,0.127604,0.175033,0.978789,0.059551,0.490463,0
0.628030,0.498119,0.429053,0.187323,0.760592,0.819588,0.827446,0.012894,0.422205,0.782163,0.683124,0.781208,0.651075,0.126671,0.230941,0.898831,0.720126,0.094031,0.885076,0.428121,0.489718,0.485407,0.108830,0.427920,1
0.010710,0.879884,0.010815,0.588173,0.404742,0.516951,0.452375,0.997645,0.367424,0.266785,0.197508,0.494304,0.837547,0.498638,0.591826,0.397648,0.959057,0.208438,0.078918,0.254947,0.077089,0.818777,0.693036,0.257285,0
0.928372,0.329035,0.146790,0.497603,0.867334,0.820002,0.162881,0.168403,0.305492,0.161566,0.795814,0.661350,0.772538,0.720588,0.674843,0.379190,0.930831,0.384741,0.647626,0.313506,0.804179,0.975833,0.630121,0.818933,1
0.764036,0.035831,0.278715,0.859610,0.124129,0.077347,0.231989,0.678327,0.372506,0.215985,0.852815,0.248967,0.891767,0.006860,0.347862,0.740878,0.636090,0.261626,0.054629,0.347816,0.445579,0.595430,0.488277,0.601243,0
0.301458,0.988265,0.355191,0.816391,0.223658,0.642416,0.612548,0.808557,0.650800,0.956691,0.735952,0.588133,0.636637,0.323719,0.926778,0.727362,0.219396,0.029431,0.696777,0.775770,0.559735,0.337985,0.899763,0.098980,1
0.105310,0.493460,0.389177,0.510619,0.161652,0.327845,0.834700,0.256802,0.857299,0.128526,0.581789,0.711748,0.584180,0.969756,0.568229,0.426790,0.896465,0.088686,0.537507,0.005227,0.080229,0.892667,0.720290,0.699704,0
0.866003,0.532218,0.027609,0.614827,0.569346,0.049110,0.853675,0.867858,0.093417,0.606357,0.262933,0.790485,0.906045,0.831229,0.296881,0.643701,0.040966,0.088547,0.844250,0.296623,0.996404,0.756818,0.983867,0.884015,1
0.756516,0.658303,0.828359,0.355792,0.375303,0.790184,0.244942,0.528714,0.895463,0.605767,0.169316,0.630842,0.153231,0.609416,0.097810,0.265637,0.335653,0.096641,0.331175,0.185126,0.932694,0.702516,0.179576,0.026705,0
